# running on EPYC
# thread allocation policy: cores, spread
# max number of threads: 64
# m, n, k, time, gflops
10000,10000,10000,0.865419,2311.020307
10000,10000,10000,0.860278,2324.828537

10000,10000,10000,0.902549,2215.945284
10000,10000,10000,0.886970,2254.867703
10000,10000,10000,0.898368,2226.258305
10000,10000,10000,0.898264,2226.517228
10000,10000,10000,0.899916,2222.429938

10000,10000,10000,0.884671,2260.726213
10000,10000,10000,0.897606,2228.149347
10000,10000,10000,1.024771,1951.656186
10000,10000,10000,0.884643,2260.798644
10000,10000,10000,0.891152,2244.286738

10000,10000,10000,0.889632,2248.120996
10000,10000,10000,1.041023,1921.187232
10000,10000,10000,0.872815,2291.436839
10000,10000,10000,0.972001,2057.611084
10000,10000,10000,0.876465,2281.893181

10000,10000,10000,0.870177,2298.384032
10000,10000,10000,1.023286,1954.488191
10000,10000,10000,0.908031,2202.567290
10000,10000,10000,0.925343,2161.359872
10000,10000,10000,0.923855,2164.841651

10000,10000,10000,0.936090,2136.545864
10000,10000,10000,0.963104,2076.619534
10000,10000,10000,0.995113,2009.821455
10000,10000,10000,0.895227,2234.070873
10000,10000,10000,1.010441,1979.333165

10000,10000,10000,0.848662,2356.650544
10000,10000,10000,0.857273,2332.979229
10000,10000,10000,0.819426,2440.734199
10000,10000,10000,0.928167,2154.785126
10000,10000,10000,0.920749,2172.144729

10000,10000,10000,0.864057,2314.661632
10000,10000,10000,0.863639,2315.783477
10000,10000,10000,0.842182,2374.783852
10000,10000,10000,0.810682,2467.057349
10000,10000,10000,0.856116,2336.131940

10000,10000,10000,0.828938,2412.724702
10000,10000,10000,0.914724,2186.451736
10000,10000,10000,0.852626,2345.694108
10000,10000,10000,0.897011,2229.627705
10000,10000,10000,1.084638,1843.933695

10000,10000,10000,0.797317,2508.411327
10000,10000,10000,0.845784,2364.668645
10000,10000,10000,0.962265,2078.429545
10000,10000,10000,0.960499,2082.250309
10000,10000,10000,0.813433,2458.714217

10000,10000,10000,0.992259,2015.601912
10000,10000,10000,1.024065,1953.000950
10000,10000,10000,0.962662,2077.572670
10000,10000,10000,1.002590,1994.833449
10000,10000,10000,0.851179,2349.682325

10000,10000,10000,0.997193,2005.629296
10000,10000,10000,1.045751,1912.500362
10000,10000,10000,1.026619,1948.141631
10000,10000,10000,1.117210,1790.174403
10000,10000,10000,1.165902,1715.409584

10000,10000,10000,0.877843,2278.310521
10000,10000,10000,0.917895,2178.897570
10000,10000,10000,0.976798,2047.506397
10000,10000,10000,0.867610,2305.183956
10000,10000,10000,1.016990,1966.587900

10000,10000,10000,1.065103,1877.753021
10000,10000,10000,1.105215,1809.601972
10000,10000,10000,0.910246,2197.208906
10000,10000,10000,0.974956,2051.374618
10000,10000,10000,0.916240,2182.835076

10000,10000,10000,0.960236,2082.820664
10000,10000,10000,0.984823,2030.821366
10000,10000,10000,1.025739,1949.814185
10000,10000,10000,0.992990,2014.118761
10000,10000,10000,0.838220,2386.009147

10000,10000,10000,0.920481,2172.778034
10000,10000,10000,1.053516,1898.405658
10000,10000,10000,0.962490,2077.944489
10000,10000,10000,1.036386,1929.783483
10000,10000,10000,0.972174,2057.244497

10000,10000,10000,1.042860,1917.802875
10000,10000,10000,1.008233,1983.667865
10000,10000,10000,1.105040,1809.889795
10000,10000,10000,1.067603,1873.354934
10000,10000,10000,1.150901,1737.768185

10000,10000,10000,0.991819,2016.497720
10000,10000,10000,1.004052,1991.929058
10000,10000,10000,1.133860,1763.886910
10000,10000,10000,1.055143,1895.478542
10000,10000,10000,1.053769,1897.949142

10000,10000,10000,1.124001,1779.358277
10000,10000,10000,1.029062,1943.517143
10000,10000,10000,1.161757,1721.529813
10000,10000,10000,1.128446,1772.348727
10000,10000,10000,1.040699,1921.786155

10000,10000,10000,0.920817,2171.983364
10000,10000,10000,1.051292,1902.421475
10000,10000,10000,1.057674,1890.941879
10000,10000,10000,1.060052,1886.699972
10000,10000,10000,1.138682,1756.415957

10000,10000,10000,1.016833,1966.890932
10000,10000,10000,1.050137,1904.512778
10000,10000,10000,0.973441,2054.566990
10000,10000,10000,1.095237,1826.089209
10000,10000,10000,1.034792,1932.756300

10000,10000,10000,0.906402,2206.527311
10000,10000,10000,1.122491,1781.750694
10000,10000,10000,1.175261,1701.749800
10000,10000,10000,1.208147,1655.427156
10000,10000,10000,1.108234,1804.672390

10000,10000,10000,0.999850,2000.299461
10000,10000,10000,1.006949,1986.198842
10000,10000,10000,1.027938,1945.643299
10000,10000,10000,1.073215,1863.559822
10000,10000,10000,0.992838,2014.427566

10000,10000,10000,0.941986,2123.172831
10000,10000,10000,0.984179,2032.149819
10000,10000,10000,0.965938,2070.525582
10000,10000,10000,1.037734,1927.276039
10000,10000,10000,0.967191,2067.843736

10000,10000,10000,1.079403,1852.875607
10000,10000,10000,1.002065,1995.878989
10000,10000,10000,0.947068,2111.780749
10000,10000,10000,1.075984,1858.764297
10000,10000,10000,1.160677,1723.132039

10000,10000,10000,1.018375,1963.913363
10000,10000,10000,1.032624,1936.813465
10000,10000,10000,1.100140,1817.950881
10000,10000,10000,0.938364,2131.369834
10000,10000,10000,0.932585,2144.576199

10000,10000,10000,1.019320,1962.092287
10000,10000,10000,0.899805,2222.704285
10000,10000,10000,1.008352,1983.434478
10000,10000,10000,0.963235,2076.336346
10000,10000,10000,0.934583,2139.991629

10000,10000,10000,0.983905,2032.717129
10000,10000,10000,1.062379,1882.567974
10000,10000,10000,0.992258,2015.605089
10000,10000,10000,1.110632,1800.776464
10000,10000,10000,0.879666,2273.589271

10000,10000,10000,0.975334,2050.580250
10000,10000,10000,0.968481,2065.089116
10000,10000,10000,0.939446,2128.913176
10000,10000,10000,0.993564,2012.956013
10000,10000,10000,1.006404,1987.274342

10000,10000,10000,1.036608,1929.370411
10000,10000,10000,0.915328,2185.009252
10000,10000,10000,0.982670,2035.271976
10000,10000,10000,0.963598,2075.554572
10000,10000,10000,0.946392,2113.289040

10000,10000,10000,0.949762,2105.791687
10000,10000,10000,0.938674,2130.666248
10000,10000,10000,0.935304,2138.341541
10000,10000,10000,0.966277,2069.800345
10000,10000,10000,0.832663,2401.931240

10000,10000,10000,1.143290,1749.337209
10000,10000,10000,0.961715,2079.617257
10000,10000,10000,0.990718,2018.738514
10000,10000,10000,1.063950,1879.787151
10000,10000,10000,1.084582,1844.028258

10000,10000,10000,1.105859,1808.548017
10000,10000,10000,1.138786,1756.256605
10000,10000,10000,0.950718,2103.673383
10000,10000,10000,0.937275,2133.845896
10000,10000,10000,0.922231,2168.654464

