# running on EPYC
# thread allocation policy: cores, spread
# max number of threads: 64
# m, n, k, time, gflops
10000,10000,10000,1.633151,1224.626678
10000,10000,10000,1.614325,1238.908115
10000,10000,10000,1.630655,1226.501220

10000,10000,10000,1.790114,1117.247545
10000,10000,10000,1.802125,1109.801143
10000,10000,10000,1.782978,1121.719080
10000,10000,10000,1.811469,1104.076087
10000,10000,10000,1.791498,1116.383953

10000,10000,10000,1.538387,1300.062728
10000,10000,10000,1.512176,1322.597330
10000,10000,10000,1.501866,1331.676321
10000,10000,10000,1.530085,1307.117058
10000,10000,10000,1.513813,1321.167379

10000,10000,10000,1.534319,1303.509689
10000,10000,10000,1.571259,1272.864253
10000,10000,10000,1.582544,1263.788159
10000,10000,10000,1.553205,1287.660267
10000,10000,10000,1.536613,1301.563764

10000,10000,10000,1.490488,1341.842113
10000,10000,10000,1.493091,1339.502802
10000,10000,10000,1.486907,1345.073626
10000,10000,10000,1.490848,1341.518078
10000,10000,10000,1.499170,1334.071092

10000,10000,10000,2.272217,880.197696
10000,10000,10000,2.277356,878.211504
10000,10000,10000,2.278251,877.866275
10000,10000,10000,2.272663,880.024887
10000,10000,10000,2.313608,864.450763

10000,10000,10000,1.783780,1121.214718
10000,10000,10000,1.797684,1112.542581
10000,10000,10000,1.802960,1109.286767
10000,10000,10000,1.766522,1132.168368
10000,10000,10000,1.768301,1131.028886

10000,10000,10000,1.439449,1389.420548
10000,10000,10000,1.445679,1383.432851
10000,10000,10000,1.442856,1386.139612
10000,10000,10000,1.436824,1391.958626
10000,10000,10000,1.433530,1395.157815

10000,10000,10000,1.461522,1368.436357
10000,10000,10000,1.457379,1372.326928
10000,10000,10000,1.458901,1370.894791
10000,10000,10000,1.467047,1363.283263
10000,10000,10000,1.464968,1365.217657

10000,10000,10000,1.381435,1447.769945
10000,10000,10000,1.394856,1433.839663
10000,10000,10000,1.387322,1441.626411
10000,10000,10000,1.378825,1450.510656
10000,10000,10000,1.411239,1417.194457

10000,10000,10000,1.396222,1432.436763
10000,10000,10000,1.397481,1431.146676
10000,10000,10000,1.384544,1444.519245
10000,10000,10000,1.368627,1461.318653
10000,10000,10000,1.375627,1453.882850

10000,10000,10000,1.496155,1336.759679
10000,10000,10000,1.520463,1315.388653
10000,10000,10000,1.504276,1329.543590
10000,10000,10000,1.492773,1339.788263
10000,10000,10000,1.485716,1346.152541

10000,10000,10000,1.415874,1412.555332
10000,10000,10000,1.405956,1422.519905
10000,10000,10000,1.406199,1422.274171
10000,10000,10000,1.446047,1383.081131
10000,10000,10000,1.403451,1425.058859

10000,10000,10000,1.396457,1432.195930
10000,10000,10000,1.410635,1417.800786
10000,10000,10000,1.389881,1438.972064
10000,10000,10000,1.409264,1419.180742
10000,10000,10000,1.399131,1429.459039

10000,10000,10000,2.282579,876.202043
10000,10000,10000,2.282738,876.140656
10000,10000,10000,2.300160,869.504671
10000,10000,10000,2.286965,874.521398
10000,10000,10000,2.253422,887.539126

10000,10000,10000,1.351089,1480.287712
10000,10000,10000,1.333900,1499.362419
10000,10000,10000,1.352333,1478.925534
10000,10000,10000,1.364635,1465.593039
10000,10000,10000,1.352161,1479.113553

10000,10000,10000,1.361309,1469.174252
10000,10000,10000,1.366743,1463.332448
10000,10000,10000,1.369926,1459.932427
10000,10000,10000,1.359953,1470.638657
10000,10000,10000,1.377327,1452.087615

10000,10000,10000,1.342262,1490.022613
10000,10000,10000,1.355457,1475.516643
10000,10000,10000,1.340729,1491.725561
10000,10000,10000,1.335791,1497.239698
10000,10000,10000,1.334458,1498.736194

10000,10000,10000,1.465533,1364.691036
10000,10000,10000,1.452939,1376.519837
10000,10000,10000,1.474592,1356.307490
10000,10000,10000,1.444790,1384.283912
10000,10000,10000,1.457449,1372.260479

10000,10000,10000,1.613353,1239.653942
10000,10000,10000,1.594970,1253.941747
10000,10000,10000,1.572320,1272.005548
10000,10000,10000,1.569068,1274.642235
10000,10000,10000,1.596513,1252.730465

10000,10000,10000,1.563786,1278.947046
10000,10000,10000,1.574831,1269.977609
10000,10000,10000,1.583704,1262.862371
10000,10000,10000,1.536900,1301.320813
10000,10000,10000,1.561394,1280.906538

10000,10000,10000,1.376240,1453.235024
10000,10000,10000,1.406635,1421.833453
10000,10000,10000,1.405808,1422.669013
10000,10000,10000,1.410151,1418.288052
10000,10000,10000,1.434929,1393.797117

10000,10000,10000,1.404153,1424.346709
10000,10000,10000,1.396873,1431.769034
10000,10000,10000,1.414453,1413.974580
10000,10000,10000,1.379454,1449.848835
10000,10000,10000,1.383681,1445.419844

10000,10000,10000,1.343817,1488.297868
10000,10000,10000,1.339728,1492.840059
10000,10000,10000,1.325289,1509.104758
10000,10000,10000,1.345482,1486.456306
10000,10000,10000,1.317182,1518.392530

10000,10000,10000,1.389115,1439.765822
10000,10000,10000,1.400380,1428.184111
10000,10000,10000,1.421293,1407.169417
10000,10000,10000,1.396061,1432.602231
10000,10000,10000,1.385604,1443.413916

10000,10000,10000,1.842972,1085.203609
10000,10000,10000,1.834880,1089.989622
10000,10000,10000,1.895156,1055.322020
10000,10000,10000,1.874264,1067.085661
10000,10000,10000,1.850356,1080.873115

10000,10000,10000,2.348382,851.650204
10000,10000,10000,2.334421,856.743632
10000,10000,10000,2.298484,870.138645
10000,10000,10000,2.347076,852.124155
10000,10000,10000,2.356102,848.859700

10000,10000,10000,1.357965,1472.792037
10000,10000,10000,1.368853,1461.077484
10000,10000,10000,1.378712,1450.628895
10000,10000,10000,1.362059,1468.364753
10000,10000,10000,1.376452,1453.010893

10000,10000,10000,1.421948,1406.521263
10000,10000,10000,1.397539,1431.086814
10000,10000,10000,1.412860,1415.568511
10000,10000,10000,1.438896,1389.954204
10000,10000,10000,1.407400,1421.059679

10000,10000,10000,2.249630,889.035161
10000,10000,10000,2.252775,887.793895
10000,10000,10000,2.248636,889.428166
10000,10000,10000,2.266798,882.301648
10000,10000,10000,2.251488,888.301235

10000,10000,10000,1.335742,1497.294708
10000,10000,10000,1.319517,1515.705935
10000,10000,10000,1.345390,1486.557973
10000,10000,10000,1.295252,1544.100953
10000,10000,10000,1.298120,1540.690160

10000,10000,10000,1.296956,1542.072548
10000,10000,10000,1.306767,1530.494571
10000,10000,10000,1.330427,1503.277025
10000,10000,10000,1.333143,1500.213876
10000,10000,10000,1.324598,1509.892301

