# running on EPYC
# thread allocation policy: cores, spread
# max number of threads: 64
# m, n, k, time, gflops
10000,10000,10000,0.722755,2767.187877
10000,10000,10000,0.722901,2766.630363

10000,10000,10000,0.709255,2819.860522
10000,10000,10000,0.706282,2831.729328
10000,10000,10000,0.707791,2825.692831
10000,10000,10000,0.711177,2812.240429
10000,10000,10000,0.706906,2829.231778

10000,10000,10000,0.704372,2839.406803
10000,10000,10000,0.706015,2832.800870
10000,10000,10000,0.704677,2838.181582
10000,10000,10000,0.706774,2829.758724
10000,10000,10000,0.706926,2829.148662

10000,10000,10000,0.657866,3040.130501
10000,10000,10000,0.658672,3036.411683
10000,10000,10000,0.661605,3022.953182
10000,10000,10000,0.658239,3038.409068
10000,10000,10000,0.655744,3049.972037

10000,10000,10000,0.646738,3092.440467
10000,10000,10000,0.642931,3110.754359
10000,10000,10000,0.644632,3102.545213
10000,10000,10000,0.643139,3109.749110
10000,10000,10000,0.644857,3101.464796

10000,10000,10000,0.645496,3098.391508
10000,10000,10000,0.644999,3100.779073
10000,10000,10000,0.642721,3111.768774
10000,10000,10000,0.642984,3110.498961
10000,10000,10000,0.644163,3104.803626

10000,10000,10000,0.669550,2987.082535
10000,10000,10000,0.669465,2987.460185
10000,10000,10000,0.666006,3002.974348
10000,10000,10000,0.660403,3028.455915
10000,10000,10000,0.666411,3001.153004

10000,10000,10000,0.681561,2934.440592
10000,10000,10000,0.626497,3192.354087
10000,10000,10000,0.624123,3204.496339
10000,10000,10000,0.633687,3156.131016
10000,10000,10000,0.684067,2923.690792

10000,10000,10000,0.597156,3349.206972
10000,10000,10000,0.596734,3351.576894
10000,10000,10000,0.596903,3350.627749
10000,10000,10000,0.595730,3357.226783
10000,10000,10000,0.597604,3346.695075

10000,10000,10000,0.593949,3367.290817
10000,10000,10000,0.594312,3365.238232
10000,10000,10000,0.594038,3366.789956
10000,10000,10000,0.605853,3301.130214
10000,10000,10000,0.593355,3370.662459

10000,10000,10000,0.568663,3517.019421
10000,10000,10000,0.587581,3403.788899
10000,10000,10000,0.587946,3401.672989
10000,10000,10000,0.569630,3511.051865
10000,10000,10000,0.569796,3510.029290

10000,10000,10000,0.583354,3428.449928
10000,10000,10000,0.579997,3448.292152
10000,10000,10000,0.578659,3456.266363
10000,10000,10000,0.574706,3480.037862
10000,10000,10000,0.579637,3450.433013

10000,10000,10000,0.566995,3527.370797
10000,10000,10000,0.573244,3488.913006
10000,10000,10000,0.566102,3532.932621
10000,10000,10000,0.569937,3509.157549
10000,10000,10000,0.571616,3498.851532

10000,10000,10000,0.638799,3130.875366
10000,10000,10000,0.621329,3218.905383
10000,10000,10000,0.601083,3327.326245
10000,10000,10000,0.625055,3199.717355
10000,10000,10000,0.584753,3420.246453

10000,10000,10000,0.584943,3419.136793
10000,10000,10000,0.579656,3450.321082
10000,10000,10000,0.580724,3443.976384
10000,10000,10000,0.587267,3405.608027
10000,10000,10000,0.580291,3446.545280

10000,10000,10000,0.593494,3369.873989
10000,10000,10000,0.587974,3401.512438
10000,10000,10000,0.592936,3373.043198
10000,10000,10000,0.579797,3449.485739
10000,10000,10000,0.578500,3457.219851

10000,10000,10000,0.542585,3686.060654
10000,10000,10000,0.552111,3622.460803
10000,10000,10000,0.543578,3679.324940
10000,10000,10000,0.558124,3583.433599
10000,10000,10000,0.541015,3696.756335

10000,10000,10000,0.544456,3673.391523
10000,10000,10000,0.537538,3720.665598
10000,10000,10000,0.544679,3671.888935
10000,10000,10000,0.541090,3696.242967
10000,10000,10000,0.544975,3669.895545

10000,10000,10000,0.552062,3622.779386
10000,10000,10000,0.550495,3633.090823
10000,10000,10000,0.550640,3632.138462
10000,10000,10000,0.540062,3703.275214
10000,10000,10000,0.548848,3643.996258

10000,10000,10000,0.583777,3425.967691
10000,10000,10000,0.576298,3470.428818
10000,10000,10000,0.573994,3484.358618
10000,10000,10000,0.582697,3432.315848
10000,10000,10000,0.577877,3460.942949

10000,10000,10000,0.563517,3549.141125
10000,10000,10000,0.575176,3477.197150
10000,10000,10000,0.567337,3525.243830
10000,10000,10000,0.605224,3304.562032
10000,10000,10000,0.574603,3480.664574

10000,10000,10000,0.559027,3577.645344
10000,10000,10000,0.572611,3492.770488
10000,10000,10000,0.567524,3524.077797
10000,10000,10000,0.574912,3478.792804
10000,10000,10000,0.577869,3460.991156

