# nprocs, nthreads, total, comm, grid, idle, write
110,1,0.826743,0.135065,0.695070,0.005149,0.077728
111,1,0.835771,0.115861,0.672166,0.005216,0.115537
112,1,0.768528,0.115602,0.634136,0.006039,0.108026
113,1,0.796474,0.139036,0.638215,0.005477,0.115254
114,1,0.802206,0.145628,0.640809,0.005228,0.116448
115,1,0.817765,0.152012,0.643710,0.005722,0.116800
116,1,0.810267,0.153270,0.642537,0.005777,0.117116
117,1,0.788768,0.132264,0.634571,0.005181,0.113447
118,1,0.845611,0.159846,0.643825,0.005219,0.145081
119,1,0.807084,0.124176,0.635238,0.005145,0.137365
120,1,0.809127,0.130426,0.633452,0.005524,0.135406
121,1,0.980406,0.320143,0.693409,0.005059,0.115549
122,1,0.799267,0.115368,0.633141,0.005132,0.133841
123,1,0.800339,0.131632,0.642653,0.005681,0.115147
124,1,0.828575,0.140750,0.639021,0.005189,0.145946
125,1,0.717155,0.063011,0.568219,0.005146,0.114995
126,1,0.701819,0.105813,0.569308,0.005086,0.105683
127,1,0.753002,0.139476,0.574543,0.006145,0.121642
128,1,0.707812,0.127169,0.570108,0.005355,0.106028
