# nprocs, nthreads, total, comm, grid, idle, write
4,22,3.752603,0.049955,1.919783,0.062019,1.794590
4,23,3.605391,0.050568,1.853540,0.063028,1.714609
4,23,3.812108,0.048087,1.854935,0.060893,1.923030
4,23,3.886310,0.050091,1.854207,0.062590,1.995992
4,23,3.397343,0.044343,1.856980,0.057919,1.511652
4,23,3.515440,0.047628,1.852984,0.061184,1.626619
4,24,3.627103,0.050649,1.785462,0.058750,1.810534
4,24,3.691772,0.047605,1.783911,0.059166,1.874369
4,24,3.410712,0.047456,1.784396,0.058227,1.594138
4,24,3.772600,0.049851,1.785048,0.061473,1.954290
4,24,3.714381,0.046597,1.788920,0.057881,1.900797
4,25,3.587664,0.049666,1.690845,0.061067,1.861892
4,25,3.484185,0.048283,1.689769,0.060135,1.759885
4,25,3.438552,0.047735,1.689617,0.059002,1.714459
4,25,3.367605,0.049413,1.689678,0.060381,1.642374
4,25,3.708488,0.047456,1.688572,0.058836,1.985101
4,26,3.411696,0.048285,1.651535,0.061346,1.726480
4,26,3.718930,0.051904,1.652547,0.063342,2.029700
4,26,3.740506,0.051720,1.656415,0.063004,2.051821
4,26,3.481844,0.053528,1.654318,0.065693,1.790030
4,26,3.721475,0.053112,1.655022,0.064634,2.031742
4,27,3.882511,0.048279,1.587658,0.060154,2.261522
4,27,3.167667,0.049446,1.590203,0.060323,1.544508
4,27,4.469981,0.051415,1.588847,0.064066,2.842444
4,27,3.608383,0.048375,1.588495,0.060371,1.984515
4,27,3.813559,0.046590,1.587425,0.055434,2.194166
4,28,3.679592,0.049402,1.524460,0.063144,2.119400
4,28,12.387085,0.077949,6.009014,0.098961,6.313403
4,28,12.047630,0.065902,6.012551,0.087237,5.983435
4,28,11.725829,0.066958,6.008467,0.085049,5.663741
4,28,11.797662,0.062694,6.005247,0.085392,5.738552
4,29,11.124875,0.073737,5.809334,0.094403,5.257155
4,29,11.541791,0.065443,5.807362,0.084509,5.684920
4,29,11.483062,0.065116,5.805874,0.088411,5.622182
4,29,11.405439,0.064112,5.807382,0.088251,5.540467
4,29,10.961908,0.075388,5.811209,0.096035,5.094152
4,30,12.201487,0.062296,5.606278,0.083844,6.541079
4,30,11.182208,0.057881,5.605248,0.074493,5.529896
4,30,10.820453,0.066068,5.605784,0.086598,5.153576
4,30,11.814528,0.072317,5.611690,0.087605,6.150116
4,30,11.955261,0.064513,5.607094,0.083537,6.295009
4,31,11.149975,0.060607,5.410654,0.079227,5.693251
