# nprocs, nthreads, total, comm, grid, idle, write
22,16,10.882072,0.265905,8.499077,0.369900,2.109750
23,16,11.095997,0.192462,8.466659,0.283994,2.408312
23,16,10.881757,0.170601,8.466897,0.253406,2.227504
23,16,11.737986,0.176976,8.466609,0.262103,3.072184
23,16,11.124695,0.223168,8.459672,0.304788,2.418400
23,16,12.044330,0.177094,8.454374,0.261516,3.380452
24,16,10.869887,0.227429,8.462945,0.344313,2.126069
24,16,10.811512,0.420595,8.502282,0.576809,1.830556
24,16,11.258510,0.250371,8.458587,0.336750,2.519566
24,16,10.678122,0.395081,8.486317,0.490820,1.785125
24,16,10.987891,0.173953,8.451956,0.238025,2.349631
25,16,11.212874,0.236583,8.474003,0.330714,2.483340
25,16,10.649518,0.203243,8.487460,0.274217,1.976195
25,16,10.706877,0.318653,8.474762,0.404235,1.902862
25,16,13.208525,0.425537,8.490943,0.496893,4.383836
25,16,10.790675,0.268007,8.487725,0.405622,1.985920
26,16,11.107354,0.354551,8.496800,0.440079,2.269109
26,16,10.755546,0.236102,8.477186,0.323499,2.030033
26,16,10.524566,0.181750,8.467597,0.242425,1.885519
26,16,10.636619,0.188453,8.463906,0.276309,1.963720
26,16,11.112996,0.315050,8.495440,0.395923,2.316960
27,16,11.179558,0.253537,8.487621,0.360351,2.417094
27,16,10.784885,0.241748,8.463627,0.331690,2.050749
27,16,10.736595,0.181213,8.477299,0.266304,2.068784
27,16,10.992798,0.197298,8.466967,0.308010,2.284209
27,16,10.646435,0.219625,8.488000,0.304277,1.942436
28,16,10.796796,0.247804,8.468508,0.342377,2.053284
28,16,10.795675,0.274513,8.503885,0.378026,2.013991
28,16,10.597189,0.182373,8.466775,0.248239,1.947553
28,16,10.692592,0.187591,8.465854,0.265475,2.024817
28,16,10.833573,0.279876,8.466461,0.406676,2.024399
29,16,11.195611,0.198473,8.463465,0.262482,2.534405
29,16,12.008654,0.225438,8.478603,0.338347,3.268368
29,16,11.191791,0.369368,8.489375,0.472672,2.319743
29,16,10.649651,0.239762,8.481265,0.300782,1.949172
29,16,11.042109,0.207119,8.459927,0.279000,2.366086
30,16,11.098460,0.260502,8.485234,0.367715,2.327228
30,16,11.291419,0.335901,8.531260,0.494509,2.392577
30,16,13.938007,0.497954,8.532063,0.669737,4.869366
30,16,11.470073,0.220316,8.483781,0.334293,2.737944
30,16,11.602075,0.245770,8.468921,0.329255,2.876817
31,16,10.931827,0.260758,8.491846,0.384742,2.146005
31,16,11.530175,0.341036,8.486846,0.443891,2.682495
31,16,11.784532,0.533638,8.549900,0.649888,2.739146
31,16,10.760262,0.170411,8.465119,0.238904,2.122208
31,16,10.866257,0.196178,8.479076,0.294716,2.173699
32,16,10.631357,0.266338,8.469291,0.344438,1.887273
32,16,10.543081,0.321121,8.514484,0.461278,1.679934
32,16,10.564141,0.177376,8.452720,0.265555,1.901584
32,16,10.453506,0.208383,8.468645,0.325881,1.725413
32,16,10.324276,0.151141,8.451297,0.217135,1.708427
