# ordered evolution: size = 10000, steps = 100
# nprocs, nthreads, total, comm, grid, idle, write
4,22,3.276304,0.050491,1.550711,0.056084,1.702957
4,22,3.642503,0.050324,1.548012,0.056509,2.068280
4,23,3.222432,0.053576,1.483972,0.057401,1.716278
4,23,3.078521,0.045029,1.484101,0.050028,1.578309
4,23,3.271921,0.052668,1.484950,0.060108,1.763614
4,23,3.189940,0.046017,1.484939,0.051477,1.689648
4,23,3.392814,0.043957,1.486346,0.049868,1.892734
4,24,3.266988,0.045103,1.431156,0.051686,1.818159
4,24,3.141672,0.045134,1.430610,0.051004,1.693121
4,24,3.069269,0.062667,1.437312,0.066084,1.606612
4,24,3.159255,0.048753,1.432885,0.051817,1.711522
4,24,3.245677,0.043746,1.435527,0.048945,1.801891
4,25,3.263022,0.045518,1.371330,0.049083,1.882948
4,25,3.017393,0.053192,1.366607,0.056049,1.630421
4,25,3.057071,0.044118,1.367686,0.049923,1.676539
4,25,3.046979,0.048338,1.365782,0.053505,1.662203
4,25,3.236090,0.045419,1.365823,0.050813,1.855178
4,26,3.132159,0.051658,1.323363,0.055544,1.786732
4,26,3.185518,0.047112,1.324715,0.052943,1.841225
4,26,3.015622,0.055979,1.328108,0.062825,1.663981
4,26,3.160373,0.050872,1.323365,0.054445,1.815837
4,26,3.006589,0.053649,1.325681,0.057437,1.657999
4,27,2.998443,0.049058,1.273461,0.054152,1.707011
4,27,3.011486,0.048440,1.268189,0.051151,1.722998
4,27,3.006750,0.046569,1.268771,0.051688,1.716983
4,27,3.093455,0.048224,1.268140,0.053164,1.802776
4,27,3.106040,0.048706,1.268517,0.051492,1.817004
4,28,2.941428,0.049044,1.227532,0.051933,1.691580
4,28,3.196248,0.047849,1.239627,0.051378,1.946512
4,28,3.100449,0.045801,1.234457,0.048961,1.853978
4,28,3.029089,0.046505,1.227088,0.051241,1.781463
4,28,3.219533,0.048679,1.228260,0.051672,1.969666
4,29,3.142714,0.047460,1.188215,0.052010,1.933972
4,29,3.139282,0.049583,1.192903,0.054253,1.929158
4,29,3.048254,0.050145,1.193055,0.054674,1.836644
4,29,2.922725,0.042919,1.192724,0.047539,1.717446
4,29,3.155407,0.049047,1.191883,0.052736,1.946119
4,30,2.811254,0.048934,1.149120,0.052263,1.641893
4,30,2.982799,0.048882,1.151058,0.052598,1.813736
4,30,2.843733,0.048068,1.158236,0.050637,1.676670
4,30,2.924834,0.045533,1.158947,0.049281,1.758157
4,30,2.977245,0.059031,1.156713,0.063680,1.796556
4,31,3.130631,0.050736,1.112203,0.053340,1.999395
4,31,2.759261,0.046606,1.109198,0.050658,1.630891
4,31,2.931755,0.045307,1.116999,0.048413,1.805926
4,31,3.023023,0.050885,1.116369,0.054952,1.890515
4,31,2.977246,0.047419,1.110874,0.051565,1.847670
4,32,2.702191,0.047967,1.081703,0.050491,1.601758
4,32,2.790336,0.047382,1.091037,0.051315,1.689123
4,32,2.715501,0.048219,1.085309,0.052499,1.612580
4,32,2.897991,0.050045,1.086161,0.053556,1.795602
4,32,2.819505,0.048357,1.085102,0.052565,1.716361
4,33,2.908051,0.049311,1.046699,0.052805,1.841985
4,33,2.841200,0.045741,1.044327,0.049700,1.778204
4,33,2.871535,0.058157,1.053347,0.062090,1.796414
4,33,2.799261,0.043939,1.049882,0.047748,1.737516
4,33,2.864754,0.046486,1.045045,0.049441,1.801977
4,34,2.651262,0.048758,1.022664,0.052700,1.609011
4,34,2.924605,0.048045,1.029651,0.051521,1.883808
4,34,2.813305,0.049903,1.026823,0.053715,1.769592
4,34,2.979592,0.043929,1.025081,0.046602,1.944425
4,34,2.718184,0.050465,1.023805,0.052955,1.676081
4,35,2.628010,0.046650,0.994487,0.050146,1.615484
4,35,2.648921,0.047178,1.004416,0.050783,1.635759
4,35,2.946367,0.050522,0.998251,0.054280,1.929705
4,35,2.879758,0.047054,1.004060,0.050431,1.865963
4,35,2.690480,0.050186,1.000542,0.053277,1.673957
4,36,2.609494,0.045579,0.976986,0.049224,1.624485
4,36,2.938521,0.054200,0.974578,0.058853,1.944161
4,36,2.572670,0.049771,0.970991,0.053427,1.582329
4,36,2.567160,0.042447,0.972628,0.046455,1.584164
4,36,2.741953,0.044323,0.973843,0.048002,1.757783
4,37,2.749462,0.048315,0.946546,0.051081,1.788582
4,37,2.957110,0.050222,0.946264,0.053842,1.992816
4,37,2.652684,0.047761,0.941076,0.051362,1.690871
4,37,3.052297,0.046567,0.950551,0.050342,2.092287
4,37,2.699131,0.045617,0.950562,0.048966,1.740641
4,38,2.541666,0.042735,0.920380,0.046918,1.611173
4,38,2.693082,0.047488,0.915414,0.051745,1.757114
4,38,2.687625,0.063041,0.933692,0.067492,1.735969
4,38,2.577292,0.051178,0.919326,0.054692,1.639297
4,38,2.721708,0.050351,0.916314,0.054242,1.784076
4,39,2.811966,0.050603,0.905992,0.055398,1.886930
4,39,2.582874,0.049107,0.905728,0.053494,1.659754
4,39,2.643750,0.050537,0.905335,0.053385,1.721507
4,39,2.636393,0.098368,0.909766,0.102534,1.663982
4,39,2.545229,0.048733,0.906258,0.053597,1.622176
4,40,2.549890,0.048244,0.882558,0.052261,1.653629
4,40,2.493316,0.049027,0.880278,0.053052,1.597058
4,40,2.662753,0.049275,0.874946,0.052233,1.767516
4,40,2.613660,0.053938,0.881052,0.057881,1.712660
4,40,2.629394,0.060313,0.885945,0.064892,1.721092
4,41,2.492579,0.048192,0.849363,0.053027,1.623318
4,41,2.594142,0.052059,0.855231,0.055007,1.722436
4,41,2.509799,0.049161,0.858095,0.053226,1.639740
4,41,2.585928,0.047774,0.849658,0.050605,1.718333
4,41,2.713813,0.051370,0.851243,0.055329,1.842177
4,42,2.498337,0.048293,0.836819,0.052451,1.642327
4,42,2.400981,0.048303,0.835138,0.065026,1.531890
4,42,2.566442,0.046797,0.837665,0.051417,1.711396
4,42,2.560792,0.049127,0.835444,0.053091,1.704498
4,42,2.741034,0.045296,0.840503,0.049005,1.888318
4,43,2.431738,0.047546,0.820528,0.051719,1.590793
4,43,2.475501,0.048787,0.821765,0.052444,1.634456
4,43,2.519242,0.049311,0.821994,0.052886,1.677239
4,43,2.604812,0.049492,0.822882,0.053646,1.761724
4,43,2.542790,0.048419,0.822165,0.053044,1.701150
4,44,2.431774,0.050760,0.797866,0.055209,1.613442
4,44,2.636485,0.049190,0.797367,0.053298,1.819555
4,44,2.435737,0.050629,0.799556,0.054857,1.616933
4,44,2.806137,0.061719,0.808587,0.065925,1.976935
4,44,2.449970,0.049695,0.800924,0.052892,1.634038
4,45,2.482376,0.061984,0.792694,0.066861,1.664650
4,45,2.494360,0.045738,0.787637,0.049529,1.695249
4,45,2.439909,0.051254,0.786069,0.053802,1.636010
4,45,2.637384,0.050491,0.782519,0.054822,1.832996
4,45,2.465064,0.047323,0.781597,0.051164,1.664035
4,46,2.462936,0.048777,0.768712,0.053712,1.673816
4,46,2.486813,0.050829,0.771386,0.054279,1.696088
4,46,2.564864,0.046968,0.776154,0.062917,1.765066
4,46,2.535617,0.047627,0.778188,0.051875,1.748013
4,46,2.565387,0.048717,0.770708,0.065624,1.763594
4,47,2.590662,0.046939,0.762341,0.050087,1.817947
4,47,2.405817,0.050108,0.756251,0.053882,1.629337
4,47,2.401943,0.045645,0.761676,0.049761,1.629405
4,47,2.432193,0.050744,0.756500,0.053820,1.656041
4,47,2.399355,0.049426,0.757076,0.053507,1.623069
4,48,2.656773,0.047978,0.750523,0.052104,1.895628
4,48,2.405641,0.049974,0.746722,0.053948,1.642650
4,48,2.407379,0.050366,0.744859,0.054331,1.643249
4,48,2.427611,0.048938,0.745008,0.052804,1.666275
4,48,2.349760,0.047412,0.739408,0.051504,1.589088
4,49,2.731950,0.046065,0.730877,0.050816,1.986805
4,49,2.315220,0.049052,0.731009,0.053706,1.566890
4,49,2.405354,0.049235,0.730760,0.053932,1.657286
4,49,2.364168,0.049927,0.728090,0.054947,1.614861
4,49,2.465915,0.049941,0.731439,0.055034,1.716500
4,50,2.266857,0.048925,0.704127,0.053615,1.543343
4,50,2.284282,0.046614,0.702732,0.050124,1.564078
4,50,2.275275,0.048768,0.705671,0.052557,1.552757
4,50,2.369625,0.046624,0.710835,0.051371,1.648712
4,50,2.320926,0.047631,0.701568,0.052371,1.598419
4,51,2.498443,0.049304,0.700955,0.054444,1.776786
4,51,2.397330,0.046850,0.708714,0.051434,1.677945
4,51,2.469955,0.048069,0.701643,0.051734,1.750357
4,51,2.341254,0.050354,0.701976,0.062267,1.610850
4,51,2.521870,0.051222,0.702302,0.054892,1.799180
4,52,2.487595,0.059903,0.697935,0.064093,1.767224
4,52,2.532851,0.047987,0.696381,0.052564,1.825122
