# nprocs, nthreads, total, comm, grid, idle, write
1,1,133.568817,0.002458,133.509823,0.000103,0.056316
1,1,133.402351,0.002326,133.344488,0.000101,0.055322
1,1,133.473414,0.002433,133.412331,0.000102,0.058441
1,1,133.472872,0.002360,133.410576,0.000102,0.059725
1,1,133.393659,0.002341,133.327746,0.000101,0.063360
1,2,67.726178,0.002273,67.657874,0.003129,0.064431
1,2,67.629689,0.002056,67.560237,0.002892,0.065821
1,2,67.601882,0.002134,67.531144,0.003034,0.067012
1,2,67.588677,0.002289,67.521307,0.003169,0.063412
1,2,67.680521,0.002136,67.609000,0.003029,0.067712
1,3,45.112923,0.001948,45.044763,0.003642,0.064671
1,3,45.073495,0.002009,44.999869,0.003612,0.070091
1,3,45.132148,0.001992,45.061901,0.003679,0.066606
1,3,45.076905,0.002001,45.005223,0.003583,0.068155
1,3,45.068050,0.001977,44.997906,0.003559,0.066662
1,4,33.827379,0.001780,33.756901,0.003366,0.067170
1,4,33.869211,0.001650,33.798134,0.003129,0.067986
1,4,33.873720,0.002049,33.803592,0.003623,0.066555
1,4,33.923349,0.001882,33.850165,0.003747,0.069476
1,4,33.869432,0.001806,33.801092,0.003397,0.064967
1,5,27.122294,0.001667,27.040940,0.003172,0.078186
1,5,27.169985,0.001782,27.094036,0.003530,0.072458
1,5,27.150628,0.001688,27.068283,0.003165,0.079180
1,5,27.143141,0.001723,27.064016,0.003211,0.075905
1,5,27.148787,0.001916,27.070665,0.003982,0.074153
1,6,22.908097,0.001700,22.826111,0.003206,0.078763
1,6,22.903974,0.001659,22.825959,0.003240,0.074795
1,6,22.902107,0.001720,22.820598,0.003237,0.078259
1,6,22.925660,0.001668,22.812281,0.003250,0.110135
1,6,22.912332,0.001780,22.830988,0.003371,0.077988
1,7,19.633859,0.001569,19.549916,0.003094,0.080845
1,7,19.619082,0.001627,19.538986,0.003074,0.077003
1,7,19.646164,0.001547,19.556262,0.002991,0.086906
1,7,19.631888,0.001627,19.540901,0.003074,0.087911
1,7,19.620155,0.001749,19.539871,0.003204,0.077079
1,8,17.273154,0.001520,17.106504,0.004392,0.162228
1,8,17.170274,0.001658,17.092421,0.003104,0.074734
1,8,17.291335,0.001453,17.122423,0.002976,0.165923
1,8,17.248512,0.001782,17.093818,0.003350,0.151316
1,8,17.278922,0.001479,17.115426,0.003509,0.159959
1,9,15.341433,0.001970,15.145007,0.003998,0.192558
1,9,15.250908,0.001607,15.168158,0.003297,0.079454
1,9,15.393842,0.001630,15.159210,0.008574,0.231206
1,9,15.228701,0.001565,15.149845,0.003560,0.075251
1,9,15.223538,0.001963,15.147036,0.003565,0.072909
1,10,13.790380,0.001409,13.708055,0.002917,0.079360
1,10,13.810649,0.001540,13.719979,0.003406,0.087469
1,10,13.839559,0.001853,13.712016,0.003731,0.123892
1,10,13.835175,0.001437,13.713796,0.003139,0.118185
1,10,13.801665,0.002506,13.715016,0.004782,0.081842
1,11,12.485662,0.001996,12.355292,0.008610,0.126696
1,11,12.519899,0.001296,12.358319,0.002975,0.158599
1,11,12.508843,0.001973,12.367251,0.003539,0.138104
1,11,12.435174,0.001706,12.354071,0.003517,0.077623
1,11,12.545954,0.001379,12.370833,0.003289,0.171833
1,12,11.370173,0.001483,11.284837,0.003268,0.082118
1,12,11.377675,0.001470,11.288334,0.003122,0.086337
1,12,11.399297,0.001268,11.299124,0.002850,0.097366
1,12,11.389053,0.001245,11.304723,0.002851,0.081563
1,12,11.459177,0.001382,11.316332,0.003170,0.139675
1,13,10.430662,0.001186,10.339803,0.002737,0.088167
1,13,10.429196,0.001219,10.348012,0.002902,0.078288
1,13,10.424621,0.001195,10.337235,0.002735,0.084743
1,13,10.433549,0.001254,10.351044,0.002734,0.079761
1,13,10.442633,0.001126,10.346346,0.002639,0.093770
1,14,9.699560,0.000961,9.595756,0.002621,0.101275
1,14,9.702674,0.001084,9.595271,0.002651,0.104838
1,14,9.781339,0.000950,9.597441,0.002600,0.181411
